Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19590504.20.14,Summary,1959-05-04,18:00:00,3,Kansas,-,-,1,0,0,50,8.4,Reno,-,-,-,-,-,-,-,-,-,-,-,-,,37.77,-98.42,37.88,-98.37,1,,143,Unmodified
19590504.20.15,Summary,1959-05-04,18:30:00,3,Kansas,-,-,1,0,0,100,3.8,Clay,Washington,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.55,-97.17,39.58,-97.1,1,,144,Unmodified
19590504.20.16,Summary,1959-05-04,18:33:00,3,Kansas,-,-,0,0,0,10,0.1,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,-,,37.5,-97.58,-,-,1,,145,Unmodified
19590504.20.17,Summary,1959-05-04,19:05:00,3,Kansas,-,-,0,0,0,10,0.1,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,-,,37.75,-97.33,-,-,1,,149,Unmodified
19590504.20.18,Summary,1959-05-04,19:05:00,3,Kansas,-,-,0,0,0,10,0.1,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,-,,37.85,-97.37,-,-,1,,150,Unmodified
19590504.20.19,Summary,1959-05-04,19:30:00,3,Kansas,-,-,0,0,0,10,2,Morris,-,-,-,-,-,-,-,-,-,-,-,-,,38.63,-96.7,-,-,1,,152,Unmodified
19590504.20.20,Summary,1959-05-04,19:30:00,3,Kansas,-,-,0,0,0,10,0.1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,-,,38.65,-96.97,-,-,1,,153,Unmodified
19590504.20.21,Summary,1959-05-04,20:00:00,3,Kansas,-,-,1,0,0,880,11.3,Wabaunsee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.02,-96.3,39.02,-96.12,1,,155,Unmodified
19590504.20.22,Summary,1959-05-04,20:30:00,3,Kansas,-,-,2,0,0,1760,24.9,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.92,-95.82,39.58,-95.63,1,,156,Unmodified
19590509.20.23,Summary,1959-05-09,17:00:00,3,Kansas,-,-,1,0,0,200,7.8,Montgomery,Neosho,-,-,-,-,-,-,-,-,-,-,-,,37.32,-95.6,37.4,-95.5,1,,184,Unmodified
19590510.20.24,Summary,1959-05-10,14:20:00,3,Kansas,-,-,1,0,0,10,2.5,Harvey,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.13,-97.42,-,-,1,,202,Unmodified
19590517.20.25,Summary,1959-05-17,16:35:00,3,Kansas,-,-,0,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.97,-96.77,-,-,1,,238,Unmodified
19590517.20.26,Summary,1959-05-17,18:45:00,3,Kansas,-,-,2,0,0,400,2,Harper,-,-,-,-,-,-,-,-,-,-,-,-,,38.07,-98.02,-,-,1,,240,Unmodified
19590518.20.27,Summary,1959-05-18,18:50:00,3,Kansas,-,-,3,0,0,100,0.5,Brown,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.82,-95.62,-,-,1,,244,Unmodified
19590518.20.28,Summary,1959-05-18,19:00:00,3,Kansas,-,-,2,0,0,880,1,Brown,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.73,-95.42,-,-,1,,245,Unmodified
19590518.20.29,Summary,1959-05-18,19:35:00,3,Kansas,-,-,3,0,0,400,6.5,Doniphan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.73,-95.33,39.65,-95.27,1,,246,Unmodified
19590520.20.30,Summary,1959-05-20,16:00:00,3,Kansas,-,-,0,0,0,10,0.1,Meade,-,-,-,-,-,-,-,-,-,-,-,-,,37.15,-100.27,-,-,1,,252,Unmodified
19590520.20.31,Summary,1959-05-20,19:51:00,3,Kansas,-,-,0,0,0,10,0.1,Marion,-,-,-,-,-,-,-,-,-,-,-,-,,38.32,-97.12,-,-,1,,257,Unmodified
19590520.20.32,Summary,1959-05-20,19:58:00,3,Kansas,-,-,0,0,0,10,0.1,Marion,-,-,-,-,-,-,-,-,-,-,-,-,,38.17,-97.03,-,-,1,,258,Unmodified
19590520.20.33,Summary,1959-05-20,20:00:00,3,Kansas,-,-,2,0,0,10,0.1,Smith,-,-,-,-,-,-,-,-,-,-,-,-,,39.6,-99,-,-,1,,259,Unmodified
19590525.20.34,Summary,1959-05-25,19:00:00,3,Kansas,-,-,0,0,0,10,0.1,Gove,-,-,-,-,-,-,-,-,-,-,-,-,,38.92,-100.17,-,-,1,,277,Unmodified
19590526.20.35,Summary,1959-05-26,19:00:00,3,Kansas,-,-,0,0,0,10,0.1,Rice,-,-,-,-,-,-,-,-,-,-,-,-,,38.25,-98.08,-,-,1,,290,Unmodified
19590526.20.36,Summary,1959-05-26,19:00:00,3,Kansas,-,-,0,0,0,10,0.1,Rice,-,-,-,-,-,-,-,-,-,-,-,-,,38.25,-98.08,-,-,1,,291,Unmodified
19590526.20.37,Summary,1959-05-26,19:00:00,3,Kansas,-,-,0,0,0,10,0.1,Rice,-,-,-,-,-,-,-,-,-,-,-,-,,38.35,-98.17,-,-,1,,292,Unmodified
19590526.20.38,Summary,1959-05-26,19:25:00,3,Kansas,-,-,0,0,0,10,0.1,Rice,-,-,-,-,-,-,-,-,-,-,-,-,,38.5,-98.2,-,-,1,,294,Unmodified
19590528.20.39,Summary,1959-05-28,19:50:00,3,Kansas,-,-,2,0,0,100,2.3,Ness,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.62,-99.65,38.65,-99.62,1,,316,Unmodified
19590528.20.40,Summary,1959-05-28,21:30:00,3,Kansas,-,-,0,0,0,10,0.1,Rooks,-,-,-,-,-,-,-,-,-,-,-,-,,39.25,-99.3,-,-,1,,317,Unmodified
19590529.20.41,Summary,1959-05-29,16:30:00,3,Kansas,-,-,1,0,0,10,7.9,Sheridan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.37,-100.47,39.47,-100.38,1,,318,Unmodified
19590529.20.42,Summary,1959-05-29,17:00:00,3,Kansas,-,-,2,0,0,77,5.6,Graham,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.2,-100.1,39.27,-100.03,1,,320,Unmodified
19590529.20.43,Summary,1959-05-29,18:00:00,3,Kansas,-,-,1,0,1,10,0.1,Trego,-,-,-,-,-,-,-,-,-,-,-,-,,38.97,-99.75,-,-,1,,321,Unmodified
19590529.20.44,Summary,1959-05-29,19:00:00,3,Kansas,-,-,1,0,0,10,0.1,Osborne,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.27,-98.68,-,-,1,,322,Unmodified
19590529.20.45,Summary,1959-05-29,19:00:00,3,Kansas,-,-,1,0,0,10,0.1,Osborne,-,-,-,-,-,-,-,-,-,-,-,-,,39.27,-98.68,-,-,1,,323,Unmodified
19590529.20.46,Summary,1959-05-29,19:00:00,3,Kansas,-,-,0,0,0,200,2,Pottawatomie,-,-,-,-,-,-,-,-,-,-,-,-,,39.3,-96.08,-,-,1,,324,Unmodified
19590529.20.47,Summary,1959-05-29,19:30:00,3,Kansas,-,-,1,0,0,10,0.1,Russell,-,-,-,-,-,-,-,-,-,-,-,-,,39.07,-98.5,-,-,1,,325,Unmodified
19590529.20.48,Summary,1959-05-29,19:30:00,3,Kansas,-,-,1,0,0,150,0.2,Washington,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.82,-96.9,-,-,1,,326,Unmodified
19590529.20.49,Summary,1959-05-29,19:30:00,3,Kansas,-,-,2,0,1,10,0.1,Marshall,-,-,-,-,-,-,-,-,-,-,-,-,,39.82,-96.78,-,-,1,,327,Unmodified
19590605.20.50,Summary,1959-06-05,18:00:00,3,Kansas,-,-,1,0,0,10,0.1,Graham,-,-,-,-,-,-,-,-,-,-,-,-,,39.22,-100.08,-,-,1,,350,Unmodified
19590611.20.51,Summary,1959-06-11,15:45:00,3,Kansas,-,-,1,0,0,10,0.1,Wyandotte,-,-,-,-,-,-,-,-,-,-,-,-,,39.17,-94.68,-,-,1,,364,Unmodified
19590618.20.52,Summary,1959-06-18,18:00:00,3,Kansas,-,-,1,0,0,10,0.1,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,38.5,-96.2,-,-,1,,379,Unmodified
19590618.20.53,Summary,1959-06-18,19:30:00,3,Kansas,-,-,2,0,0,100,2.5,Elk,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.53,-96.2,-,-,1,,380,Unmodified
19590710.20.54,Summary,1959-07-10,17:00:00,3,Kansas,-,-,2,0,0,10,0.1,Ford,-,-,-,-,-,-,-,-,-,-,-,-,,37.63,-99.67,-,-,1,,442,Unmodified
19590716.20.55,Summary,1959-07-16,13:30:00,3,Kansas,-,-,0,0,0,440,2,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,38.68,-101.52,-,-,1,,458,Unmodified
19590723.20.56,Summary,1959-07-23,17:00:00,3,Kansas,-,-,1,0,0,10,0.1,Russell,-,-,-,-,-,-,-,-,-,-,-,-,,38.83,-98.6,-,-,1,,466,Unmodified
19590818.20.57,Summary,1959-08-18,15:30:00,3,Kansas,-,-,1,0,0,50,1.5,Cowley,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.53,-97.32,-,-,1,,487,Unmodified
19590903.20.58,Summary,1959-09-03,13:45:00,3,Kansas,-,-,2,0,1,200,1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.08,-94.7,-,-,1,,513,Unmodified
19590916.20.59,Summary,1959-09-16,20:30:00,3,Kansas,-,-,0,0,0,10,0.1,Pratt,-,-,-,-,-,-,-,-,-,-,-,-,,37.77,-98.83,-,-,1,,518,Unmodified
19590917.20.60,Summary,1959-09-17,21:20:00,3,Kansas,-,-,2,0,1,10,0.1,Hodgeman,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.15,-99.93,-,-,1,,519,Unmodified
19590917.20.61,Summary,1959-09-17,22:00:00,3,Kansas,-,-,1,0,0,10,0.1,Pawnee,-,-,-,-,-,-,-,-,-,-,-,-,,38.3,-99.4,-,-,1,,520,Unmodified
19590920.20.62,Summary,1959-09-20,19:25:00,3,Kansas,-,-,1,0,0,10,0.1,Pawnee,-,-,-,-,-,-,-,-,-,-,-,-,,38.3,-99.37,-,-,1,,521,Unmodified
19590927.20.64,Summary,1959-09-27,18:00:00,3,Kansas,-,-,2,0,0,440,7.2,Labette,-,-,-,-,-,-,-,-,-,-,-,-,,37.05,-95.2,37.12,-95.1,1,,549,Unmodified
19590927.40.67,Summary,1959-09-27,18:00:00,3,Oklahoma,Kansas,-,4,1,1,440,20.4,Craig,Labette,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.85,-95.25,37.12,-95.1,2,,550,Unmodified
19590927.40.67,State,1959-09-27,18:00:00,3,Kansas,,,4,1,1,440,8.2,Labette,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37,-95.13,37.12,-95.1,2,,550,Unmodified
19590927.40.67,State,1959-09-27,18:00:00,3,Oklahoma,,,4,0,0,10,12.2,Craig,-,-,-,-,-,-,-,-,-,-,-,-,,36.85,-95.25,37,-95.13,2,,550,Unmodified
19591004.20.65,Summary,1959-10-04,13:50:00,3,Kansas,-,-,1,0,0,10,0.1,Neosho,-,-,-,-,-,-,-,-,-,-,-,-,,37.43,-95.17,-,-,1,,574,Unmodified
19591226.20.66,Summary,1959-12-26,17:45:00,3,Kansas,-,-,2,0,0,10,2,Dickinson,-,-,-,-,-,-,-,-,-,-,-,-,,39.03,-97.32,-,-,1,,604,Unmodified
19600331.20.1,Summary,1960-03-31,19:15:00,3,Kansas,-,-,1,0,0,10,0.1,Harvey,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.08,-97.33,-,-,1,,63,Unmodified
19600413.20.2,Summary,1960-04-13,17:00:00,3,Kansas,-,-,2,0,0,150,1,Saline,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.9,-97.53,-,-,1,,75,Unmodified
19600415.20.3,Summary,1960-04-15,15:00:00,3,Kansas,-,-,0,0,0,10,0.1,Wyandotte,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.05,-95,-,-,1,,79,Unmodified
19600415.20.4,Summary,1960-04-15,18:00:00,3,Missouri,Kansas,-,3,0,2,500,8.4,Cass,Miami,-,-,-,-,-,-,-,-,-,-,-,,38.58,-94.65,38.7,-94.53,2,,80,Unmodified
19600415.20.4,State,1960-04-15,18:00:00,3,Kansas,,,3,0,2,440,2.3,Miami,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.58,-94.65,38.63,-94.62,2,,80,Unmodified
19600415.20.4,State,1960-04-15,18:00:00,3,Missouri,,,3,0,0,500,6.1,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.63,-94.62,38.7,-94.53,2,,80,Unmodified
19600416.20.8,Summary,1960-04-16,16:50:00,3,Kansas,-,-,2,0,1,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.8,-96.83,-,-,1,,90,Unmodified
19600416.20.5,Summary,1960-04-16,17:00:00,3,Kansas,-,-,3,0,0,77,9.2,Franklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.48,-95.28,38.58,-95.17,1,,91,Unmodified
19600416.20.6,Summary,1960-04-16,17:00:00,3,Kansas,-,-,2,0,1,10,9.3,Butler,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.6,-97.13,37.67,-96.98,1,,92,Unmodified
19600416.20.7,Summary,1960-04-16,17:15:00,3,Kansas,-,-,1,0,0,10,0.3,Butler,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.52,-97.05,-,-,1,,93,Unmodified
19600416.20.9,Summary,1960-04-16,19:00:00,3,Kansas,-,-,1,0,0,10,1,Elk,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.57,-96.25,-,-,1,,95,Unmodified
19600428.20.10,Summary,1960-04-28,19:30:00,3,Kansas,-,-,3,0,6,440,7.1,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.7,-97.58,37.77,-97.48,1,,119,Unmodified
19600429.20.11,Summary,1960-04-29,15:07:00,3,Kansas,-,-,1,0,0,10,0.1,Neosho,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.68,-95.47,-,-,1,,131,Unmodified
19600504.20.12,Summary,1960-05-04,17:20:00,3,Kansas,-,-,3,0,0,10,7.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.38,-101.55,39.38,-101.42,1,,140,Unmodified
19600504.20.13,Summary,1960-05-04,17:43:00,3,Kansas,-,-,2,0,0,1000,6.1,Ness,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.63,-100.07,38.7,-99.98,1,,143,Unmodified
19600504.20.14,Summary,1960-05-04,17:45:00,3,Kansas,-,-,2,0,0,10,0.1,Ness,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.63,-99.83,-,-,1,,144,Unmodified
19600504.20.15,Summary,1960-05-04,18:30:00,3,Kansas,-,-,0,0,0,10,0.5,Sherman,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.43,-101.55,-,-,1,,148,Unmodified
19600515.20.16,Summary,1960-05-15,19:10:00,3,Kansas,-,-,1,0,0,10,0.1,Clay,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,39.23,-97.22,-,-,1,,218,Unmodified
19600515.20.17,Summary,1960-05-15,20:00:00,3,Kansas,-,-,0,0,0,200,1,Morton,-,-,-,-,-,-,-,-,-,-,-,-,,37.13,-102,-,-,1,,219,Unmodified
19600516.20.18,Summary,1960-05-16,00:50:00,3,Kansas,-,-,2,0,0,100,0.3,Clay,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.2,-97.33,-,-,1,,220,Unmodified
19600516.20.19,Summary,1960-05-16,01:10:00,3,Kansas,-,-,1,0,0,250,4.7,Clay,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.5,-97.07,39.53,-96.98,1,,221,Unmodified
19600516.20.20,Summary,1960-05-16,02:00:00,3,Kansas,-,-,3,0,0,10,13.3,Marshall,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.77,-96.48,39.87,-96.27,1,,223,Unmodified
19600518.20.21,Summary,1960-05-18,17:16:00,3,Kansas,-,-,1,0,0,100,6.9,Graham,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.2,-99.83,39.3,-99.83,1,,246,Unmodified
19600519.20.22,Summary,1960-05-19,17:30:00,3,Kansas,-,-,4,0,12,10,20.6,Wabaunsee,Shawnee,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,39.15,-96.33,39.18,-95.95,1,,262,Unmodified
19600519.20.23,Summary,1960-05-19,17:47:00,3,Kansas,-,-,4,1,92,880,27.5,Shawnee,Jefferson,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.18,-95.95,39.23,-95.43,1,,264,Unmodified
19600519.20.24,Summary,1960-05-19,18:04:00,3,Kansas,-,-,3,0,1,10,11.5,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,39.23,-95.43,39.22,-95.22,1,,265,Unmodified
19600519.20.25,Summary,1960-05-19,19:30:00,3,Kansas,-,-,3,0,1,10,13.3,Jefferson,Leavenworth,-,-,-,-,-,-,-,-,-,-,-,,39.22,-95.22,39.32,-95,1,,272,Unmodified
19600519.20.26,Summary,1960-05-19,19:40:00,3,Kansas,-,-,1,0,0,10,2,Neosho,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.53,-95.52,-,-,1,,274,Unmodified
19600519.20.27,Summary,1960-05-19,20:30:00,3,Kansas,-,-,0,0,0,10,0.1,Shawnee,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.1,-95.67,-,-,1,,275,Unmodified
19600519.20.28,Summary,1960-05-19,20:45:00,3,Kansas,-,-,2,0,0,10,4.1,Shawnee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.12,-95.67,39.15,-95.73,1,,276,Unmodified
19600519.20.29,Summary,1960-05-19,21:00:00,3,Kansas,-,-,1,0,0,10,0.1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.17,-94.83,-,-,1,,279,Unmodified
19600522.20.30,Summary,1960-05-22,16:30:00,3,Kansas,-,-,2,0,0,10,0.1,Finney,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.18,-100.63,-,-,1,,300,Unmodified
19600523.20.31,Summary,1960-05-23,19:40:00,3,Kansas,-,-,2,0,0,10,0.1,Finney,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.02,-100.55,-,-,1,,304,Unmodified
19600524.20.32,Summary,1960-05-24,14:30:00,3,Kansas,-,-,1,0,0,17,8.2,Wabaunsee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.8,-96.17,38.87,-96.03,1,,308,Unmodified
19600524.20.33,Summary,1960-05-24,18:45:00,3,Kansas,-,-,1,0,0,50,8.8,Russell,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.87,-98.87,38.88,-98.7,1,,312,Unmodified
19600524.20.34,Summary,1960-05-24,18:50:00,3,Kansas,-,-,2,0,0,100,0.3,Ellis,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.78,-99.1,-,-,1,,313,Unmodified
19600524.20.35,Summary,1960-05-24,23:45:00,3,Kansas,-,-,2,0,0,10,0.1,Mitchell,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,39.43,-98.28,-,-,1,,315,Unmodified
19600525.20.36,Summary,1960-05-25,03:00:00,3,Kansas,-,-,1,0,0,10,0.1,Harvey,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.97,-97.33,-,-,1,,316,Unmodified
19600525.20.37,Summary,1960-05-25,14:09:00,3,Kansas,-,-,0,0,0,10,0.1,Anderson,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.17,-95.32,-,-,1,,317,Unmodified
19600601.20.38,Summary,1960-06-01,16:45:00,3,Kansas,-,-,0,0,0,100,3.3,Nemaha,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.77,-96.13,39.72,-96.12,1,,337,Unmodified
19600601.20.39,Summary,1960-06-01,17:45:00,3,Kansas,-,-,0,0,0,10,0.1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.98,-97.27,-,-,1,,338,Unmodified
19600601.20.40,Summary,1960-06-01,17:45:00,3,Kansas,-,-,0,0,0,10,0.1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.98,-97.15,-,-,1,,339,Unmodified
19600609.20.41,Summary,1960-06-09,18:20:00,3,Kansas,-,-,0,0,0,10,2,Sherman,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.37,-101.63,-,-,1,,357,Unmodified
19600609.20.42,Summary,1960-06-09,18:24:00,3,Kansas,-,-,0,0,0,10,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.37,-101.63,-,-,1,,358,Unmodified
19600609.20.43,Summary,1960-06-09,18:24:00,3,Kansas,-,-,0,0,0,10,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.38,-101.62,-,-,1,,359,Unmodified
19600610.20.45,Summary,1960-06-10,19:40:00,3,Kansas,-,-,0,0,0,10,0.1,Decatur,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.78,-100.73,-,-,1,,366,Unmodified
19600616.20.44,Summary,1960-06-16,19:00:00,3,Kansas,-,-,1,0,0,10,0.1,Thomas,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.18,-101.2,-,-,1,,397,Unmodified
19600712.20.46,Summary,1960-07-12,17:05:00,3,Kansas,-,-,1,0,0,10,0.1,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.5,-97.5,-,-,1,,477,Unmodified
19600722.20.47,Summary,1960-07-22,15:57:00,3,Kansas,-,-,1,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.82,-97.03,-,-,1,,487,Unmodified
19600729.20.48,Summary,1960-07-29,16:15:00,3,Kansas,-,-,0,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.55,-96.77,-,-,1,,501,Unmodified
19600729.20.49,Summary,1960-07-29,16:15:00,3,Kansas,-,-,0,0,0,10,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.55,-96.77,-,-,1,,502,Unmodified
19600820.20.50,Summary,1960-08-20,16:20:00,3,Kansas,-,-,0,0,0,10,0.1,Kiowa,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.6,-99.12,-,-,1,,530,Unmodified
19600828.20.51,Summary,1960-08-28,19:44:00,3,Kansas,-,-,1,0,0,10,0.1,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.78,-97.42,-,-,1,,550,Unmodified
19601029.20.52,Summary,1960-10-29,16:40:00,3,Kansas,-,-,2,0,1,100,2,Butler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.82,-96.85,-,-,1,,589,Unmodified
19601127.20.53,Summary,1960-11-27,17:00:00,3,Kansas,-,-,1,0,0,10,0.1,Ford,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.87,-99.78,-,-,1,,605,Unmodified
19601127.20.54,Summary,1960-11-27,18:30:00,3,Kansas,-,-,1,0,0,10,0.1,Rice,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.35,-98.35,-,-,1,,606,Unmodified
19601127.20.55,Summary,1960-11-27,18:30:00,3,Kansas,-,-,2,0,0,10,27.9,Kingman,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.4,-98.43,37.63,-98.02,1,,607,Unmodified
19601127.20.56,Summary,1960-11-27,19:00:00,3,Kansas,-,-,2,0,0,10,0.1,McPherson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.38,-97.58,-,-,1,,608,Unmodified
19601127.20.57,Summary,1960-11-27,19:30:00,3,Kansas,-,-,1,0,0,10,0.1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.62,-97.03,-,-,1,,609,Unmodified
19601127.20.58,Summary,1960-11-27,19:55:00,3,Kansas,-,-,3,0,2,167,2,Cloud,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.55,-97.65,-,-,1,,610,Unmodified
19601127.20.59,Summary,1960-11-27,20:00:00,3,Kansas,-,-,2,0,2,77,23.2,Sumner,Sedgwick,Butler,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.42,-97.25,37.67,-96.97,1,,611,Unmodified
19601127.20.60,Summary,1960-11-27,20:00:00,3,Kansas,-,-,2,0,0,10,17.3,Elk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.32,-96.47,37.5,-96.25,1,,612,Unmodified
19610217.20.1,Summary,1961-02-17,15:00:00,3,Kansas,-,-,0,0,0,10,0.1,Chase,-,-,-,-,-,-,-,-,-,-,-,-,,38.3,-96.78,-,-,1,,3,Unmodified
19610217.20.2,Summary,1961-02-17,23:00:00,3,Kansas,-,-,2,0,0,880,7.3,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.15,-94.72,37.23,-94.63,1,,8,Unmodified
19610305.20.3,Summary,1961-03-05,17:45:00,3,Kansas,-,-,1,0,0,10,2,Wilson,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.62,-95.65,-,-,1,,43,Unmodified
19610312.20.4,Summary,1961-03-12,17:30:00,3,Kansas,-,-,2,0,0,100,2,Bourbon,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.92,-94.82,-,-,1,,80,Unmodified
19610312.20.5,Summary,1961-03-12,17:30:00,3,Kansas,-,-,0,0,0,100,1,Bourbon,-,-,-,-,-,-,-,-,-,-,-,-,,37.83,-94.62,-,-,1,,81,Unmodified
19610326.20.6,Summary,1961-03-26,15:30:00,3,Kansas,-,-,0,0,0,10,0.1,Greenwood,-,-,-,-,-,-,-,-,-,-,-,-,,37.8,-96.37,-,-,1,,114,Unmodified
19610326.20.7,Summary,1961-03-26,15:35:00,3,Kansas,-,-,2,0,1,440,2,Greenwood,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.02,-96.3,-,-,1,,115,Unmodified
19610326.20.8,Summary,1961-03-26,15:55:00,3,Kansas,-,-,0,0,0,10,0.1,Greenwood,-,-,-,-,-,-,-,-,-,-,-,-,,37.87,-96.28,-,-,1,,116,Unmodified
19610326.20.9,Summary,1961-03-26,16:00:00,3,Kansas,-,-,0,0,0,10,0.1,Greenwood,-,-,-,-,-,-,-,-,-,-,-,-,,37.95,-96.28,-,-,1,,117,Unmodified
19610326.20.10,Summary,1961-03-26,16:30:00,3,Kansas,-,-,0,0,0,200,0.7,Coffey,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.05,-95.63,-,-,1,,122,Unmodified
19610326.20.11,Summary,1961-03-26,19:45:00,3,Kansas,-,-,0,0,0,10,0.1,Harvey,-,-,-,-,-,-,-,-,-,-,-,-,,38.02,-97.32,-,-,1,,129,Unmodified
19610326.20.12,Summary,1961-03-26,20:00:00,3,Kansas,-,-,2,0,0,100,2,Crawford,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.5,-94.83,-,-,1,,131,Unmodified
19610326.20.13,Summary,1961-03-26,21:30:00,3,Kansas,-,-,1,0,0,10,2,Wilson,-,-,-,-,-,-,-,-,-,-,-,-,,37.65,-95.67,-,-,1,,135,Unmodified
